ASpace_ID,Names,Authority_ID,Source,Name_Recon,uri,New_ID
3706,"Lippard, Lucy",,library of congress name authority file,"Lippard, Lucy",http://id.loc.gov/authorities/names/n79060651,7035
3707,"O'Doherty, Brian",,library of congress name authority file,"O'Doherty, Brian",http://id.loc.gov/authorities/names/n50035906,
3712,"Merz, Mario",,library of congress name authority file,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075,7036
3714,"Siciliano, Rocco C.",,library of congress name authority file,"Siciliano, Rocco C.",http://id.loc.gov/authorities/names/n2001153835,7037
3715,"Whitehead, John Claiborne, 1963-",,library of congress name authority file,"Whitehead, John Claiborne, 1963-",http://id.loc.gov/authorities/names/n2010059673,7038
3716,"Pinkerton, Linda F.",,library of congress name authority file,"Pinkerton, Linda F.",http://id.loc.gov/authorities/names/n88056703,7039
3717,"Whaley, J. Patrick",,library of congress name authority file,"Whaley, J. Patrick",http://id.loc.gov/authorities/names/n89616813,7040
3718,"Byars, James Lee",,library of congress name authority file,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752,7041
3719,"Kowalski, Piotr",,library of congress name authority file,"Kowalski, Piotr",http://id.loc.gov/authorities/names/n79131691,7042
3721,"Polke, Sigmar",,library of congress name authority file,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244,7043
3723,"Rätz, Markus",,library of congress name authority file,"Rätz, Markus",http://id.loc.gov/authorities/names/n81056832,7044
3725,"Burkhard, Balthasar",,library of congress name authority file,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723,7045
3726,"Beeren, Wim",,,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491,7046
3727,"Bezzola, Leonardo",,library of congress name authority file,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404,7047
3728,"Boersma, Pieter",,library of congress name authority file,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962,7048
3730,"Eggmann, Verena",,library of congress name authority file,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693,7049
3738,"Watson, Steve",,local,"Watson, Steve",http://id.loc.gov/authorities/names/n2009069914,7050
3749,"Frank, Robert",,library of congress name authority file,"Frank, Robert",http://id.loc.gov/authorities/names/n84095102,7051
3751,"Howells, Michael",,library of congress name authority file,"Howells, Michael",http://id.loc.gov/authorities/names/n97857057,7052
3752,"Kainen, Jacob",,library of congress name authority file,"Kainen, Jacob",http://id.loc.gov/authorities/names/n50045092,7053
3756,"Deruytter, Wouter",,library of congress name authority file,"Deruytter, Wouter",http://id.loc.gov/authorities/names/no99045083,7054
3757,"Israel, Franklin D.",,library of congress name authority file,"Israel, Franklin D.",http://id.loc.gov/authorities/names/n92008307,7055
3765,"Chintamon, Hurrychund",,,"Chintamon, Hurrychund",http://id.loc.gov/authorities/names/nb2014011153,
3768,"Simon, Michael",,,"Simon, Michael",http://id.loc.gov/authorities/names/n78075688,7056
3775,"Naar, Jon",,library of congress name authority file,"Naar, Jon",http://id.loc.gov/authorities/names/n79068346,7057
3776,"Roth, Elizabeth E.",,library of congress name authority file,"Roth, Elizabeth E.",http://id.loc.gov/authorities/names/no2007110073,7058
3777,"Mühl, Otto",,library of congress name authority file,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687,7059
3779,"Smith, Richard Averill",,local,"Smith, Richard Averill",http://id.loc.gov/authorities/names/nr92027532,7060
3796,"Albertini, Béla",,library of congress name authority file,"Albertini, Béla",http://id.loc.gov/authorities/names/n88039973,7061
3797,"Kincses, Károly",,library of congress name authority file,"Kincses, Károly",http://id.loc.gov/authorities/names/n93105660,7062
3800,"Féner, Tamás",,library of congress name authority file,"Féner, Tamás",http://id.loc.gov/authorities/names/n79124102,7063
3801,"Hemző, Károly",,library of congress name authority file,"Hemző, Károly",http://id.loc.gov/authorities/names/n78094948,7064
3803,"Korniss, Péter",,library of congress name authority file,"Korniss, Péter",http://id.loc.gov/authorities/names/n84159614,7065
3809,"Friedman, Ann Marti",,library of congress name authority file,"Friedman, Ann Marti",http://id.loc.gov/authorities/names/n86820057,7066
3816,"Ungers, O. M. (Oswald Mathias)",,library of congress name authority file,"Ungers, O. M. (Oswald Mathias)",http://id.loc.gov/authorities/names/n79060456,7067
3817,"Aymonino, Carlo",,library of congress name authority file,"Aymonino, Carlo",http://id.loc.gov/authorities/names/n80103879,7068
3818,"Krier, Léon",,library of congress name authority file,"Krier, Léon",http://id.loc.gov/authorities/names/n82087005,7069
3819,"Krier, Rob",,library of congress name authority file,"Krier, Rob",http://id.loc.gov/authorities/names/n79132496,7070
3824,"Brus, Günter",,library of congress name authority file,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237,7071
3826,"Kunzelmann, Dieter",,library of congress name authority file,"Kunzelmann, Dieter",http://id.loc.gov/authorities/names/n92080133,7072
3828,"Weibel, Peter",,library of congress name authority file,"Weibel, Peter",http://id.loc.gov/authorities/names/nb2006024797,7073
3830,"Wiener, Oswald",,library of congress name authority file,"Wiener, Oswald",http://id.loc.gov/authorities/names/n86858394,7074
3834,"Stenzel, Hans-Christof",,library of congress name authority file,"Stenzel, Hans-Christof",http://id.loc.gov/authorities/names/nr92042802,7075
3837,"Bezzola, Leonardo",,ingest,"Bezzola, Leonardo",http://id.loc.gov/authorities/names/n82245404,7047
3838,"Boersma, Pieter",,ingest,"Boersma, Pieter",http://id.loc.gov/authorities/names/n82137962,7048
3839,"Burkhard, Balthasar",,ingest,"Burkhard, Balthasar",http://id.loc.gov/authorities/names/n84234723,7045
3841,"Eggmann, Verena",,ingest,"Eggmann, Verena",http://id.loc.gov/authorities/names/n88024693,7049
3845,"Sattmann, Didi, 1951-",,ingest,"Sattmann, Didi, 1951-",http://id.loc.gov/authorities/names/n94123215,7076
3848,"Wehrmann, Erhard, 1930-2004",,ingest,"Wehrmann, Erhard, 1930-2004",http://id.loc.gov/authorities/names/no2006076914,7077
3849,"Andre, Carl, 1935-",,ingest,"Andre, Carl, 1935-",http://id.loc.gov/authorities/names/nr90000138,7078
3850,"Bode, Arnold, 1900-1977",,ingest,"Bode, Arnold, 1900-1977",http://id.loc.gov/authorities/names/nr89009289,7079
3851,"Boltanski, Christian, 1944-",,ingest,"Boltanski, Christian, 1944-",http://id.loc.gov/authorities/names/n84128445,7080
3852,"Brus, Günter",,ingest,"Brus, Günter",http://id.loc.gov/authorities/names/n84036237,7071
3853,"Buren, Daniel",,ingest,"Buren, Daniel",http://id.loc.gov/authorities/names/n80083617,6607
3854,"Byars, James Lee",,ingest,"Byars, James Lee",http://id.loc.gov/authorities/names/n81086752,7041
3855,"Cragg, Tony, 1949-",,ingest,"Cragg, Tony, 1949-",http://id.loc.gov/authorities/names/n83069375,7081
3856,"Darboven, Hanne",,ingest,"Darboven, Hanne",http://id.loc.gov/authorities/names/n83067219,7082
3859,"Flavin, Dan, 1933-1996",,ingest,"Flavin, Dan, 1933-1996",http://id.loc.gov/authorities/names/n50003508,7083
3860,"Heizer, Michael, 1944-",,ingest,"Heizer, Michael, 1944-",http://id.loc.gov/authorities/names/n80035215,7084
3861,"Jarry, Alfred, 1873-1907",,ingest,"Jarry, Alfred, 1873-1907",http://id.loc.gov/authorities/names/n79145397,7085
3863,"Judd, Donald, 1928-1994",,ingest,"Judd, Donald, 1928-1994",http://id.loc.gov/authorities/names/n89668022,7086
3866,"Kowalski, Piotr, 1927-2004",,ingest,"Kowalski, Piotr, 1927-2004",http://id.loc.gov/authorities/names/n90671002,7087
3868,"LeWitt, Sol, 1928-2007",,ingest,"LeWitt, Sol, 1928-2007",http://id.loc.gov/authorities/names/n79092583,7088
3869,"Long, Richard, 1945-",,ingest,"Long, Richard, 1945-",http://id.loc.gov/authorities/names/n84090805,7089
3870,"Merz, Mario",,ingest,"Merz, Mario",http://id.loc.gov/authorities/names/n83013075,7036
3871,"Mühl, Otto",,ingest,"Mühl, Otto",http://id.loc.gov/authorities/names/n93025687,7059
3872,"Nauman, Bruce, 1941-",,ingest,"Nauman, Bruce, 1941-",http://id.loc.gov/authorities/names/n81035666,7090
3873,"Nitsch, Hermann, 1938-",,ingest,"Nitsch, Hermann, 1938-",http://id.loc.gov/authorities/names/n82113195,7091
3875,"Oppenheim, Meret, 1913-1985",,ingest,"Oppenheim, Meret, 1913-1985",http://id.loc.gov/authorities/names/n82233272,7092
3876,"Picabia, Francis, 1879-1953",,ingest,"Picabia, Francis, 1879-1953",http://id.loc.gov/authorities/names/n50019704,7093
3877,"Polke, Sigmar",,ingest,"Polke, Sigmar",http://id.loc.gov/authorities/names/n84095244,7043
3878,"Rabinowitch, Royden, 1943-",,ingest,"Rabinowitch, Royden, 1943-",http://id.loc.gov/authorities/names/n85341534,7094
3879,"Roth, Dieter, 1930-1998",,ingest,"Roth, Dieter, 1930-1998",http://id.loc.gov/authorities/names/n50049746,7095
3881,"Rätz, Markus",,ingest,"Rätz, Markus",http://id.loc.gov/authorities/names/n81056832,7044
3882,"Schwitters, Kurt, 1887-1948",,ingest,"Schwitters, Kurt, 1887-1948",http://id.loc.gov/authorities/names/n50003922,7096
3883,"Serra, Richard, 1939-",,ingest,"Serra, Richard, 1939-",http://id.loc.gov/authorities/names/n78026204,7097
3885,"Soto, Jesús Rafael, 1923-2005",,ingest,"Soto, Jesús Rafael, 1923-2005",http://id.loc.gov/authorities/names/n50016479,7098
3888,"Toroni, Niele, 1937-",,ingest,"Toroni, Niele, 1937-",http://id.loc.gov/authorities/names/n78068614,7099
3889,"Tuttle, Richard, 1941-",,ingest,"Tuttle, Richard, 1941-",http://id.loc.gov/authorities/names/n80037972,7100
3890,"Twombly, Cy, 1928-2011",,ingest,"Twombly, Cy, 1928-2011",http://id.loc.gov/authorities/names/n79043986,7101
3891,"Vautier, Ben, 1935-",,ingest,"Vautier, Ben, 1935-",http://id.loc.gov/authorities/names/n50053138,7102
3893,"Rossmann, Zdenĕk",,library of congress name authority file,"Rossmann, Zdenĕk",http://id.loc.gov/authorities/names/nr88003510,7103
3896,"De Domizio Durini, Lucrezia",,library of congress name authority file,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438,7104
3897,"Distel, Herbert",,library of congress name authority file,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798,7105
3901,"Martin, Étienne",,library of congress name authority file,"Martin, Étienne",http://id.loc.gov/authorities/names/n2009000613,7106
3904,"Merz, Marisa",,library of congress name authority file,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330,7107
3906,"Rückriem, Ulrich",,library of congress name authority file,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487,7108
3910,"Badovici, Jean",,library of congress name authority file,"Badovici, Jean",http://id.loc.gov/authorities/names/n88138533,7109
3911,"Gray, Eileen",,library of congress name authority file,"Gray, Eileen",http://id.loc.gov/authorities/names/n2007162910,7110
3914,"Gutiérrez, Electra",,library of congress name authority file,"Gutiérrez, Electra",http://id.loc.gov/authorities/names/n80016707,7111
3915,"Stanford, Derek",,library of congress name authority file,"Stanford, Derek",http://id.loc.gov/authorities/names/n50023250,7112
3916,"Orth, Myra Dickman",,library of congress name authority file,"Orth, Myra Dickman",http://id.loc.gov/authorities/names/nr94034328,7113
3917,"Avril, François",,library of congress name authority file,"Avril, François",http://id.loc.gov/authorities/names/n50029956,7114
3922,"Kargopoulo, Vassilaki",,library of congress name authority file,"Kargopoulo, Vassilaki",http://id.loc.gov/authorities/names/no2004040745,7115
3928,"Nemser, Cindy",,library of congress name authority file,"Nemser, Cindy",http://id.loc.gov/authorities/names/n88243614,7116
3932,"Martin, David C.",,ulan,"Martin, David C.",http://id.loc.gov/authorities/names/n79094258,7117
3933,"Bradshaw, Richard",,local,"Bradshaw, Richard",http://id.loc.gov/authorities/names/n88661415,7118
3937,"Corzo, Miguel Angel",,ingest,"Corzo, Miguel Angel",http://id.loc.gov/authorities/names/n81095212,7119
3939,"Singh, Rani",,local,"Singh, Rani",http://id.loc.gov/authorities/names/n85123751,7120
3941,"Meulen, Jan van der",,library of congress name authority file,"Meulen, Jan van der",http://id.loc.gov/authorities/names/n85075600,7121
3943,"Le Secq, Henri",,library of congress name authority file,"Le Secq, Henri",http://id.loc.gov/authorities/names/nr88008428,7122
3944,"Brower, Martin",,local,"Brower, Martin",http://id.loc.gov/authorities/names/n96052975,7123
3955,"García Cubas, Antonio",,library of congress name authority file,"García Cubas, Antonio",http://id.loc.gov/authorities/names/n84088006,7124
3960,"Delaunay, Sonia",,library of congress name authority file,"Delaunay, Sonia",http://id.loc.gov/authorities/names/n80010306,7125
3961,"Hesse, Eva",,library of congress name authority file,"Hesse, Eva",http://id.loc.gov/authorities/names/n83800512,7126
3964,"Cunningham, Ben",,library of congress name authority file,"Cunningham, Ben",http://id.loc.gov/authorities/names/no2013078132,
3965,"Katzen, Lila",,library of congress name authority file,"Katzen, Lila",http://id.loc.gov/authorities/names/n88637095,7127
3970,"Magalhães, Cruz",,library of congress name authority file,"Magalhães, Cruz",http://id.loc.gov/authorities/names/n85261511,7128
3974,"Hammersley, Frederick",,library of congress name authority file,"Hammersley, Frederick",http://id.loc.gov/authorities/names/n2002132122,7129
3978,"Starr, Sandra Leonard",,library of congress name authority file,"Starr, Sandra Leonard",http://id.loc.gov/authorities/names/n82144353,7130
3980,"Alexander, Robert",,local,"Alexander, Robert",http://id.loc.gov/authorities/names/n93041864,6926
3983,"Brown, Joan",,local,"Brown, Joan",http://id.loc.gov/authorities/names/n90603647,7131
3986,"Mason, Fred",,local,"Mason, Fred",http://id.loc.gov/authorities/names/n2019035385,7132
3989,"Leavitt, William",,local,"Leavitt, William",http://id.loc.gov/authorities/names/no93018897,7133
3990,"Sutnar, Ladislav",,library of congress name authority file,"Sutnar, Ladislav",http://id.loc.gov/authorities/names/no90018585,7134
3993,"Jones, Katherine",,,"Jones, Katherine",http://id.loc.gov/authorities/names/nb2002073990,
3999,"Hofman, Vlastislav, 1884-1964",,ingest,"Hofman, Vlastislav, 1884-1964",http://id.loc.gov/authorities/names/n84154140,7135
4000,"Pirandello, Luigi, 1867-1936.",,ingest,"Pirandello, Luigi, 1867-1936.",http://id.loc.gov/authorities/names/n79059944,7136
4001,"Bartoš Jan, 1893-1946.",,ingest,"Bartoš Jan, 1893-1946.",http://id.loc.gov/authorities/names/nr91043552,7137
4002,"Čapek, Karel, 1890-1938.",,ingest,"Čapek, Karel, 1890-1938.",http://id.loc.gov/authorities/names/n50035042,7138
4004,"Janák Pavel, 1882-1956.",,ingest,"Janák Pavel, 1882-1956.",http://id.loc.gov/authorities/names/n87908026,7139
4005,"Neumann, S. K. (Stanislav Kostka), 1875-1947.",,ingest,"Neumann, S. K. (Stanislav Kostka), 1875-1947.",http://id.loc.gov/authorities/names/n50004519,7140
4006,"Kubín Otakar, 1883-1969.",,ingest,"Kubín Otakar, 1883-1969.",http://id.loc.gov/authorities/names/n81093722,
4007,"Kubišta, Bohumil, 1884-1918.",,ingest,"Kubišta, Bohumil, 1884-1918.",http://id.loc.gov/authorities/names/n85084080,7141
4008,"Simonson, Lee, 1888-1967.",,ingest,"Simonson, Lee, 1888-1967.",http://id.loc.gov/authorities/names/n50026265,7142
4009,"Ponc, Miroslav, 1902-1976.",,ingest,"Ponc, Miroslav, 1902-1976.",http://id.loc.gov/authorities/names/n92026370,7143
4010,"Beeren, Wim",,ingest,"Beeren, Wim",http://id.loc.gov/authorities/names/n79099491,7046
4012,"De Domizio Durini, Lucrezia",,ingest,"De Domizio Durini, Lucrezia",http://id.loc.gov/authorities/names/n85284438,7104
4013,"Distel, Herbert",,ingest,"Distel, Herbert",http://id.loc.gov/authorities/names/n95042798,7105
4014,"Ensor, James, 1860-1949",,ingest,"Ensor, James, 1860-1949",http://id.loc.gov/authorities/names/n50082924,7144
4015,"Geluwe, Johan van, 1929-",,ingest,"Geluwe, Johan van, 1929-",http://id.loc.gov/authorities/names/no2001024977,7145
4017,"Kunz, Emma, 1892-1963",,ingest,"Kunz, Emma, 1892-1963",http://id.loc.gov/authorities/names/n94027122,7146
4018,"Lüscher, Ingeborg, 1936-",,ingest,"Lüscher, Ingeborg, 1936-",http://id.loc.gov/authorities/names/n85182092,7147
4019,"Martin, Étienne, 1913-1995",,ingest,"Martin, Étienne, 1913-1995",http://id.loc.gov/authorities/names/n82143866,7148
4020,"Merz, Marisa",,ingest,"Merz, Marisa",http://id.loc.gov/authorities/names/n85182330,7107
4021,"Rhoades, Jason, 1965-2006",,ingest,"Rhoades, Jason, 1965-2006",http://id.loc.gov/authorities/names/nr99000198,7149
4022,"Rückriem, Ulrich",,ingest,"Rückriem, Ulrich",http://id.loc.gov/authorities/names/n83216487,7108
4023,"Spitzer, Serge, 1951-2012",,ingest,"Spitzer, Serge, 1951-2012",http://id.loc.gov/authorities/names/n84069380,7150
4024,"West, Franz, 1947-2012",,ingest,"West, Franz, 1947-2012",http://id.loc.gov/authorities/names/nr95017294,7151
4025,"Wölfli, Adolf, 1864-1930",,ingest,"Wölfli, Adolf, 1864-1930",http://id.loc.gov/authorities/names/n50013732,7152
4027,"Cotton, Paul",,library of congress name authority file,"Cotton, Paul",http://id.loc.gov/authorities/names/n92024841,7153
4031,"Fahy, Everett",,library of congress name authority file,"Fahy, Everett",http://id.loc.gov/authorities/names/n82070119,7154
4034,"Pope-Hennessy, James",,library of congress name authority file,"Pope-Hennessy, James",http://id.loc.gov/authorities/names/n50023188,7155
4039,"Branner, Robert",,library of congress name authority file,"Branner, Robert",http://id.loc.gov/authorities/names/n50043193,7156
4040,"Brinkmann, Bodo",,library of congress name authority file,"Brinkmann, Bodo",http://id.loc.gov/authorities/names/nr96006139,7157
4041,"Buddensieg, Tilmann",,library of congress name authority file,"Buddensieg, Tilmann",http://id.loc.gov/authorities/names/n81127969,7158
4042,"Garnier, François",,library of congress name authority file,"Garnier, François",http://id.loc.gov/authorities/names/n81138368,7159
4043,"Lansburgh, Mark",,library of congress name authority file,"Lansburgh, Mark",http://id.loc.gov/authorities/names/n78068241,7160
4044,"Marrow, James H.",,library of congress name authority file,"Marrow, James H.",http://id.loc.gov/authorities/names/n80083935,7161
4046,"Porcher, Jean",,library of congress name authority file,"Porcher, Jean",http://id.loc.gov/authorities/names/n83227253,7162
4047,"Stones, Alison",,library of congress name authority file,"Stones, Alison",http://id.loc.gov/authorities/names/n78046148,7163
4058,"Bache, Jules S. (Jules Semon), 1861-1944",,ingest,"Bache, Jules S. (Jules Semon), 1861-1944",http://id.loc.gov/authorities/names/no2008040024,7164
4059,"Benson, Robert, 1850-1929",,ingest,"Benson, Robert, 1850-1929",http://id.loc.gov/authorities/names/n83178986,7165
4061,"Huntington, Henry Edwards, 1850-1927",,ingest,"Huntington, Henry Edwards, 1850-1927",http://id.loc.gov/authorities/names/n79142584,7166
4062,"Kress, Samuel H. (Samuel Henry), 1863-1955",,ingest,"Kress, Samuel H. (Samuel Henry), 1863-1955",http://id.loc.gov/authorities/names/nr94024820,7167
4063,"Mellon, Andrew W. (Andrew William), 1855-1937",,ingest,"Mellon, Andrew W. (Andrew William), 1855-1937",http://id.loc.gov/authorities/names/n84033829,7168
4064,"Morgan, J. P. (John Pierpont), 1867-1943",,ingest,"Morgan, J. P. (John Pierpont), 1867-1943",http://id.loc.gov/authorities/names/n87870881,7169
4068,"Neville, Morgan",,library of congress name authority file,"Neville, Morgan",http://id.loc.gov/authorities/names/no00074529,7170
4069,"Bridaham, Lester Burbank",,library of congress name authority file,"Bridaham, Lester Burbank",http://id.loc.gov/authorities/names/n94120615,7171
4070,"Oliver, John",,local,"Oliver, John",http://id.loc.gov/authorities/names/n82025715,7172
4071,"Tyler, Kenneth E.",,library of congress name authority file,"Tyler, Kenneth E.",http://id.loc.gov/authorities/names/n78014869,7173
4072,"Tuchman, Maurice",,library of congress name authority file,"Tuchman, Maurice",http://id.loc.gov/authorities/names/n50011747,7174
4076,"Rattazzi, Serena",,library of congress name authority file,"Rattazzi, Serena",http://id.loc.gov/authorities/names/n80080579,7175
4083,"Herschend, Jonn",,local,"Herschend, Jonn",http://id.loc.gov/authorities/names/n2015003400,7176
4085,"Stone, George Eathl",,library of congress name authority file,"Stone, George Eathl",http://id.loc.gov/authorities/names/n2014061146,7177
4089,"Kappe, Ray, 1927-",,ingest,"Kappe, Ray, 1927-",http://id.loc.gov/authorities/names/no99044619,7178
4091,"Thöne, Friedrich",,library of congress name authority file,"Thöne, Friedrich",http://id.loc.gov/authorities/names/nr2001019024,7179
4095,"Schwarz, Christoph",,library of congress name authority file,"Schwarz, Christoph",http://id.loc.gov/authorities/names/n80063983,7180
4098,"Spark, Clare",,library of congress name authority file,"Spark, Clare",http://id.loc.gov/authorities/names/n85184439,7181
4099,"Carrasco, David",,library of congress name authority file,"Carrasco, David",http://id.loc.gov/authorities/names/n82090594,7182
4100,"Matos Moctezuma, Eduardo",,library of congress name authority file,"Matos Moctezuma, Eduardo",http://id.loc.gov/authorities/names/n80155988,7183
4102,"Geldzahler, Henry",,library of congress name authority file,"Geldzahler, Henry",http://id.loc.gov/authorities/names/n83314912,7184
4104,"Truffaut, François",,library of congress name authority file,"Truffaut, François",http://id.loc.gov/authorities/names/n80036636,7185
4106,"Boone, Elizabeth Hill",,library of congress name authority file,"Boone, Elizabeth Hill",http://id.loc.gov/authorities/names/n81137331,7186
4107,"Eliade, Christinel",,library of congress name authority file,"Eliade, Christinel",http://id.loc.gov/authorities/names/no2010058351,7187
4109,"Heyden, Doris",,library of congress name authority file,"Heyden, Doris",http://id.loc.gov/authorities/names/n80015372,7188
4110,"Klein, Cecelia F.",,library of congress name authority file,"Klein, Cecelia F.",http://id.loc.gov/authorities/names/n83134037,7189
4111,"Litvak King, Jaime",,library of congress name authority file,"Litvak King, Jaime",http://id.loc.gov/authorities/names/n81068924,7190
4112,"López Luján, Leonardo",,library of congress name authority file,"López Luján, Leonardo",http://id.loc.gov/authorities/names/n90689208,7191
4113,"Long, Charles H.",,library of congress name authority file,"Long, Charles H.",http://id.loc.gov/authorities/names/n79081452,7192
4116,"Petit, Pierre",,library of congress name authority file,"Petit, Pierre",http://id.loc.gov/authorities/names/n79142451,7193
4123,"Ruzo, Daniel",,library of congress name authority file,"Ruzo, Daniel",http://id.loc.gov/authorities/names/n84029061,7194
4128,"Ezawa, Kota",,library of congress name authority file,"Ezawa, Kota",http://id.loc.gov/authorities/names/no2007043775,7195
4133,"Lethem, Jonathan",,library of congress name authority file,"Lethem, Jonathan",http://id.loc.gov/authorities/names/n93046269,7196
4134,"Paglen, Trevor",,library of congress name authority file,"Paglen, Trevor",http://id.loc.gov/authorities/names/no2006112502,7197
4135,"Gander, Ryan",,library of congress name authority file,"Gander, Ryan",http://id.loc.gov/authorities/names/nb2003032764,7198
4136,"Kine, Starlee",,library of congress name authority file,"Kine, Starlee",http://id.loc.gov/authorities/names/no2013098891,7199
4137,"Johanson, Chris",,library of congress name authority file,"Johanson, Chris",http://id.loc.gov/authorities/names/n86116572,7200
4140,"Eggers, Dave",,library of congress name authority file,"Eggers, Dave",http://id.loc.gov/authorities/names/n96104532,7201
4141,"Ebner, Shannon",,library of congress name authority file,"Ebner, Shannon",http://id.loc.gov/authorities/names/no2010057773,7202
4142,"Mills, Mike",,library of congress name authority file,"Mills, Mike",http://id.loc.gov/authorities/names/nb2011020043,7203
4143,"Muller, Dave",,library of congress name authority file,"Muller, Dave",http://id.loc.gov/authorities/names/n88121587,7204
4144,"Shrigley, David",,library of congress name authority file,"Shrigley, David",http://id.loc.gov/authorities/names/no2001052261,7205
4147,"Higgs, Matthew",,library of congress name authority file,"Higgs, Matthew",http://id.loc.gov/authorities/names/nb99141482,7206
4152,"Mahoney, Tom",,library of congress name authority file,"Mahoney, Tom",http://id.loc.gov/authorities/names/n50066347,7207
4164,"Monreal Agustí, Luis, 1942-",,ingest,"Monreal Agustí, Luis, 1942-",http://id.loc.gov/authorities/names/n83062586,7208
4166,"Billops, Camille",,library of congress name authority file,"Billops, Camille",http://id.loc.gov/authorities/names/n79004638,7209
4167,"Nothing, Charlie",,library of congress name authority file,"Nothing, Charlie",http://id.loc.gov/authorities/names/no2006011817,7210
4168,"Williams, Paul R.",,library of congress name authority file,"Williams, Paul R.",http://id.loc.gov/authorities/names/n2010006078,7211
4169,"Oliver, Thelma",,library of congress name authority file,"Oliver, Thelma",http://id.loc.gov/authorities/names/n94045228,7212
4173,"Amis, Don",,library of congress name authority file,"Amis, Don",http://id.loc.gov/authorities/names/no2011091792,7213
4174,"Smith, John",,library of congress name authority file,"Smith, John",http://id.loc.gov/authorities/names/n86851637,7214
4176,"Attaway, William",,,"Attaway, William",http://id.loc.gov/authorities/names/n86035877,7215
4179,"Erenberg, Sam",,library of congress name authority file,"Erenberg, Sam",http://id.loc.gov/authorities/names/nr98009186,7216
4226,"Pesce, Luigi",,,"Pesce, Luigi",http://id.loc.gov/authorities/names/n87893233,7217
4227,"Schaefer, Claude",,library of congress name authority file,"Schaefer, Claude",http://id.loc.gov/authorities/names/nr95011529,7218
4228,"Cotton, Paul, 1939-",,ingest,"Cotton, Paul, 1939-",http://id.loc.gov/authorities/names/nr2005014366,7219
4229,"Lijn, Liliane, 1939-",,ingest,"Lijn, Liliane, 1939-",http://id.loc.gov/authorities/names/n77007397,7220
4230,"Lischetti, Carlo E., 1946-",,ingest,"Lischetti, Carlo E., 1946-",http://id.loc.gov/authorities/names/n99034735,7221
4231,"Medalla, David, 1942-",,ingest,"Medalla, David, 1942-",http://id.loc.gov/authorities/names/no96026207,7222
4233,"Amelunxen, Hubertus von",,library of congress name authority file,"Amelunxen, Hubertus von",http://id.loc.gov/authorities/names/nr89016314,7223
4234,"Stahel, Urs",,library of congress name authority file,"Stahel, Urs",http://id.loc.gov/authorities/names/n91016550,7224
4236,"Schifferli, Christoph",,library of congress name authority file,"Schifferli, Christoph",http://id.loc.gov/authorities/names/no2002053544,7225
4237,"Lyon, Dominique",,library of congress name authority file,"Lyon, Dominique",http://id.loc.gov/authorities/names/n91121031,7226
4238,"Rian, Jeffrey",,library of congress name authority file,"Rian, Jeffrey",http://id.loc.gov/authorities/names/n92029528,7227
4241,"Ringling, John, 1866-1936",,ingest,"Ringling, John, 1866-1936",http://id.loc.gov/authorities/names/n79151219,7228
4242,"Norman, Geraldine",,library of congress name authority file,"Norman, Geraldine",http://id.loc.gov/authorities/names/n77014482,7229
4244,"Jones, George",,library of congress name authority file,"Jones, George",http://id.loc.gov/authorities/names/n95092916,7230
4246,"Webster, Thomas",,library of congress name authority file,"Webster, Thomas",http://id.loc.gov/authorities/names/no2006057497,7231
4255,"Roberts, David",,library of congress name authority file,"Roberts, David",http://id.loc.gov/authorities/names/n79146524,7232
4256,"Shee, Martin Archer",,library of congress name authority file,"Shee, Martin Archer",http://id.loc.gov/authorities/names/n90667370,7233
4259,"Reid, Grant.",,library of congress name authority file,"Reid, Grant.",http://id.loc.gov/authorities/names/n90660639,7234
4260,"Harrison, Charles",,library of congress name authority file,"Harrison, Charles",http://id.loc.gov/authorities/names/no2002073198,7235
4261,"Townsend, Peter",,library of congress name authority file,"Townsend, Peter",http://id.loc.gov/authorities/names/n87898935,7236
4262,"Evans, Trish",,local,"Evans, Trish",http://id.loc.gov/authorities/names/no2002080427,7237
4265,"Baerwald, Marcus",,,"Baerwald, Marcus",http://id.loc.gov/authorities/names/n85089280,7238
4267,"Chapman, Stanley",,library of congress name authority file,"Chapman, Stanley",http://id.loc.gov/authorities/names/n2003049282,7239
